Opportunity,Snapshot Date,From Stage,To Stage,Days In Stage,Stage Velocity,Slipped
328443,2022-09-03,2. Qualify Opp,2. Qualify Opp,91,0.0,0
328443,2022-10-08,2. Qualify Opp,2. Qualify Opp,126,0.0,0
328443,2022-11-05,2. Qualify Opp,2. Qualify Opp,154,0.0,0
328443,2022-12-03,2. Qualify Opp,2. Qualify Opp,182,0.0,0
328443,2023-01-07,2. Qualify Opp,2. Qualify Opp,217,0.0,0
328443,2023-02-04,2. Qualify Opp,2. Qualify Opp,245,0.0,0
328443,2023-03-04,2. Qualify Opp,2. Qualify Opp,273,0.0,0
328443,2023-04-08,2. Qualify Opp,2. Qualify Opp,308,0.0,0
328443,2023-05-06,2. Qualify Opp,2. Qualify Opp,336,0.0,0
328443,2023-06-03,2. Qualify Opp,2. Qualify Opp,364,0.0,0
328443,2023-07-08,2. Qualify Opp,2. Qualify Opp,399,0.0,0
328443,2023-08-05,2. Qualify Opp,2. Qualify Opp,427,0.0,0
328443,2023-09-02,2. Qualify Opp,2. Qualify Opp,455,0.0,0
328443,2023-10-07,2. Qualify Opp,2. Qualify Opp,490,0.0,0
328443,2023-11-04,2. Qualify Opp,2. Qualify Opp,518,0.0,0
328443,2023-12-02,2. Qualify Opp,2. Qualify Opp,546,0.0,0
328443,2024-01-06,2. Qualify Opp,2. Qualify Opp,581,0.0,0
328443,2024-02-03,2. Qualify Opp,2. Qualify Opp,609,0.0,0
328443,2024-03-02,2. Qualify Opp,2. Qualify Opp,637,0.0,0
328443,2024-04-05,2. Qualify Opp,2. Qualify Opp,671,0.0,0
328443,2024-05-03,2. Qualify Opp,2. Qualify Opp,699,0.0,0
328443,2024-05-31,2. Qualify Opp,2. Qualify Opp,727,0.0,0
328443,2024-07-05,2. Qualify Opp,2. Qualify Opp,762,0.0,0
328443,2024-08-02,2. Qualify Opp,2. Qualify Opp,790,0.0,0
328443,2024-08-30,2. Qualify Opp,2. Qualify Opp,818,0.0,0
328443,2024-10-04,2. Qualify Opp,2. Qualify Opp,853,0.0,0
328443,2024-11-01,2. Qualify Opp,2. Qualify Opp,881,0.0,0
328443,2024-11-29,2. Qualify Opp,2. Qualify Opp,909,0.0,0
328443,2025-01-03,2. Qualify Opp,2. Qualify Opp,944,0.0,0
328443,2025-01-31,2. Qualify Opp,2. Qualify Opp,972,0.0,0
328443,2025-02-28,2. Qualify Opp,2. Qualify Opp,1000,0.0,0
328443,2025-04-07,2. Qualify Opp,2. Qualify Opp,1038,2.0,0
328443,2025-05-02,2. Qualify Opp,2. Qualify Opp,1063,0.0,0
328443,2025-05-30,2. Qualify Opp,2. Qualify Opp,1091,0.0,0
328443,2025-07-04,2. Qualify Opp,2. Qualify Opp,1126,0.0,0
328443,2025-08-01,2. Qualify Opp,2. Qualify Opp,1154,0.0,0
328443,2025-08-29,2. Qualify Opp,2. Qualify Opp,1182,0.0,0
328443,2025-10-03,2. Qualify Opp,2. Qualify Opp,1217,0.0,0
328443,2025-10-31,2. Qualify Opp,2. Qualify Opp,1245,0.0,0
328443,2025-11-28,2. Qualify Opp,2. Qualify Opp,1273,0.0,0
328443,2026-01-05,2. Qualify Opp,2. Qualify Opp,1311,2.0,0
328443,2026-01-30,2. Qualify Opp,2. Qualify Opp,1336,0.0,0
328443,2026-02-27,2. Qualify Opp,2. Qualify Opp,1364,0.0,0
328443,2026-04-10,2. Qualify Opp,2. Qualify Opp,1406,0.0,0
328802,2022-12-03,2. Qualify Opp,7. Abandoned,0,0.0,0
332213,2022-06-04,1. Identify Opp,1. Identify Opp,0,0.0,0
332213,2022-07-09,1. Identify Opp,1. Identify Opp,35,0.0,0
332213,2022-08-06,1. Identify Opp,1. Identify Opp,63,0.0,0
332213,2022-09-03,1. Identify Opp,1. Identify Opp,91,0.0,0
332213,2022-10-08,1. Identify Opp,1. Identify Opp,126,0.0,0
332213,2022-11-05,1. Identify Opp,1. Identify Opp,154,0.0,0
332213,2022-12-03,1. Identify Opp,1. Identify Opp,182,0.0,0
332213,2023-01-07,1. Identify Opp,1. Identify Opp,217,0.0,0
332213,2023-02-04,1. Identify Opp,1. Identify Opp,245,0.0,0
332213,2023-03-04,1. Identify Opp,2. Qualify Opp,273,0.0,0
332213,2023-04-08,2. Qualify Opp,2. Qualify Opp,0,0.0,0
332213,2023-05-06,2. Qualify Opp,2. Qualify Opp,28,0.0,0
332213,2023-06-03,2. Qualify Opp,2. Qualify Opp,56,0.0,0
332213,2023-07-08,2. Qualify Opp,2. Qualify Opp,91,0.0,0
332213,2023-08-05,2. Qualify Opp,2. Qualify Opp,119,0.0,0
332213,2023-09-02,2. Qualify Opp,2. Qualify Opp,147,0.0,0
332213,2023-10-07,2. Qualify Opp,2. Qualify Opp,182,0.0,0
332213,2023-11-04,2. Qualify Opp,2. Qualify Opp,210,0.0,0
332213,2023-12-02,2. Qualify Opp,2. Qualify Opp,238,0.0,0
332213,2024-01-06,2. Qualify Opp,2. Qualify Opp,273,0.0,0
332213,2024-02-03,2. Qualify Opp,2. Qualify Opp,301,0.0,0
332213,2024-03-02,2. Qualify Opp,2. Qualify Opp,329,0.0,0
332213,2024-04-05,2. Qualify Opp,2. Qualify Opp,363,0.0,0
332213,2024-05-03,2. Qualify Opp,2. Qualify Opp,391,0.0,0
332213,2024-05-31,2. Qualify Opp,2. Qualify Opp,419,0.0,0
332213,2024-07-05,2. Qualify Opp,2. Qualify Opp,454,0.0,0
332213,2024-08-02,2. Qualify Opp,2. Qualify Opp,482,0.0,0
332213,2024-08-30,2. Qualify Opp,2. Qualify Opp,510,0.0,0
332213,2024-10-04,2. Qualify Opp,2. Qualify Opp,545,0.0,0
332213,2024-11-01,2. Qualify Opp,2. Qualify Opp,573,0.0,0
332213,2024-11-29,2. Qualify Opp,2. Qualify Opp,601,0.0,0
332213,2025-01-03,2. Qualify Opp,2. Qualify Opp,636,0.0,0
332213,2025-01-31,2. Qualify Opp,2. Qualify Opp,664,0.0,0
332213,2025-02-28,2. Qualify Opp,2. Qualify Opp,692,0.0,0
332213,2025-04-07,2. Qualify Opp,2. Qualify Opp,730,1.0,0
332213,2025-05-02,2. Qualify Opp,2. Qualify Opp,755,0.0,0
332213,2025-05-30,2. Qualify Opp,2. Qualify Opp,783,0.0,0
332213,2025-07-04,2. Qualify Opp,2. Qualify Opp,818,0.0,0
332213,2025-08-01,2. Qualify Opp,2. Qualify Opp,846,0.0,0
332213,2025-08-29,2. Qualify Opp,2. Qualify Opp,874,0.0,0
332213,2025-10-03,2. Qualify Opp,2. Qualify Opp,909,0.0,0
332213,2025-10-31,2. Qualify Opp,2. Qualify Opp,937,0.0,0
332213,2025-11-28,2. Qualify Opp,2. Qualify Opp,965,0.0,0
332213,2026-01-05,2. Qualify Opp,2. Qualify Opp,1003,1.0,0
332213,2026-01-30,2. Qualify Opp,2. Qualify Opp,1028,0.0,0
332213,2026-02-27,2. Qualify Opp,2. Qualify Opp,1056,0.0,0
332213,2026-04-10,2. Qualify Opp,2. Qualify Opp,1098,0.0,0
332223,2022-06-04,1. Identify Opp,1. Identify Opp,0,0.0,0
332223,2022-07-09,1. Identify Opp,1. Identify Opp,35,0.0,0
332223,2022-08-06,1. Identify Opp,1. Identify Opp,63,0.0,0
332223,2022-09-03,1. Identify Opp,1. Identify Opp,91,0.0,0
332223,2022-10-08,1. Identify Opp,1. Identify Opp,126,0.0,0
332223,2022-11-05,1. Identify Opp,7. Abandoned,154,0.0,0
332942,2022-06-04,2. Qualify Opp,2. Qualify Opp,0,0.0,1
332942,2022-07-09,2. Qualify Opp,2. Qualify Opp,35,0.0,1
332942,2022-08-06,2. Qualify Opp,2. Qualify Opp,63,0.0,1
332942,2022-09-03,2. Qualify Opp,2. Qualify Opp,91,0.0,1
332942,2022-10-08,2. Qualify Opp,2. Qualify Opp,126,0.0,1
332942,2022-11-05,2. Qualify Opp,2. Qualify Opp,154,0.0,1
332942,2022-12-03,2. Qualify Opp,2. Qualify Opp,182,0.0,1
332942,2023-01-07,2. Qualify Opp,2. Qualify Opp,217,0.0,1
332942,2023-02-04,2. Qualify Opp,2. Qualify Opp,245,0.0,1
332942,2023-03-04,2. Qualify Opp,2. Qualify Opp,273,0.0,1
332942,2023-04-08,2. Qualify Opp,2. Qualify Opp,308,0.0,1
332942,2023-05-06,2. Qualify Opp,2. Qualify Opp,336,0.0,1
332942,2023-06-03,2. Qualify Opp,2. Qualify Opp,364,0.0,1
332942,2023-07-08,2. Qualify Opp,2. Qualify Opp,399,0.0,1
332942,2023-08-05,2. Qualify Opp,2. Qualify Opp,427,0.0,1
332942,2023-09-02,2. Qualify Opp,2. Qualify Opp,455,0.0,1
332942,2023-10-07,2. Qualify Opp,2. Qualify Opp,490,0.0,1
332942,2023-11-04,2. Qualify Opp,2. Qualify Opp,518,0.0,1
332942,2023-12-02,2. Qualify Opp,2. Qualify Opp,546,0.0,1
332942,2024-01-06,2. Qualify Opp,3. Develop Proposal,581,0.0,1
332942,2024-02-03,3. Develop Proposal,5. Won,0,0.0,0
332943,2022-06-04,2. Qualify Opp,2. Qualify Opp,0,0.0,1
332943,2022-07-09,2. Qualify Opp,2. Qualify Opp,35,0.0,1
332943,2022-08-06,2. Qualify Opp,2. Qualify Opp,63,0.0,1
332943,2022-09-03,2. Qualify Opp,2. Qualify Opp,91,0.0,1
332943,2022-10-08,2. Qualify Opp,2. Qualify Opp,126,0.0,1
332943,2022-11-05,2. Qualify Opp,2. Qualify Opp,154,0.0,1
332943,2022-12-03,2. Qualify Opp,2. Qualify Opp,182,0.0,1
332943,2023-01-07,2. Qualify Opp,2. Qualify Opp,217,0.0,1
332943,2023-02-04,2. Qualify Opp,2. Qualify Opp,245,0.0,1
332943,2023-03-04,2. Qualify Opp,2. Qualify Opp,273,0.0,1
332943,2023-04-08,2. Qualify Opp,2. Qualify Opp,308,0.0,1
332943,2023-05-06,2. Qualify Opp,2. Qualify Opp,336,0.0,1
332943,2023-06-03,2. Qualify Opp,2. Qualify Opp,364,0.0,1
332943,2023-07-08,2. Qualify Opp,2. Qualify Opp,399,0.0,1
332943,2023-08-05,2. Qualify Opp,2. Qualify Opp,427,0.0,1
332943,2023-09-02,2. Qualify Opp,2. Qualify Opp,455,0.0,1
332943,2023-10-07,2. Qualify Opp,2. Qualify Opp,490,0.0,1
332943,2023-11-04,2. Qualify Opp,2. Qualify Opp,518,0.0,1
332943,2023-12-02,2. Qualify Opp,2. Qualify Opp,546,0.0,1
332943,2024-01-06,2. Qualify Opp,2. Qualify Opp,581,0.0,1
332943,2024-02-03,2. Qualify Opp,2. Qualify Opp,609,0.0,1
332943,2024-03-02,2. Qualify Opp,2. Qualify Opp,637,0.0,1
332943,2024-04-05,2. Qualify Opp,2. Qualify Opp,671,0.0,1
332943,2024-05-03,2. Qualify Opp,2. Qualify Opp,699,0.0,1
332943,2024-05-31,2. Qualify Opp,2. Qualify Opp,727,0.0,1
332943,2024-07-05,2. Qualify Opp,2. Qualify Opp,762,0.0,1
332943,2024-08-02,2. Qualify Opp,2. Qualify Opp,790,0.0,1
332943,2024-08-30,2. Qualify Opp,2. Qualify Opp,818,0.0,1
332943,2025-02-28,2. Qualify Opp,2. Qualify Opp,1000,0.0,1
332943,2025-04-07,2. Qualify Opp,2. Qualify Opp,1038,2.0,1
332943,2025-05-02,2. Qualify Opp,2. Qualify Opp,1063,0.0,1
332943,2025-05-30,2. Qualify Opp,2. Qualify Opp,1091,0.0,1
332943,2025-07-04,2. Qualify Opp,3. Develop Proposal,1126,0.0,1
332943,2025-08-01,3. Develop Proposal,3. Develop Proposal,0,0.0,1
332943,2025-08-29,3. Develop Proposal,5. Won,28,0.0,0
338778,2022-06-04,2. Qualify Opp,2. Qualify Opp,0,0.0,0
338778,2022-07-09,2. Qualify Opp,2. Qualify Opp,35,0.0,0
338778,2022-08-06,2. Qualify Opp,2. Qualify Opp,63,0.0,0
338778,2022-09-03,2. Qualify Opp,2. Qualify Opp,91,0.0,0
338778,2022-10-08,2. Qualify Opp,2. Qualify Opp,126,0.0,0
338778,2022-11-05,2. Qualify Opp,2. Qualify Opp,154,0.0,0
338778,2022-12-03,2. Qualify Opp,2. Qualify Opp,182,0.0,0
338778,2023-01-07,2. Qualify Opp,2. Qualify Opp,217,0.0,0
338778,2023-02-04,2. Qualify Opp,2. Qualify Opp,245,0.0,0
338778,2023-03-04,2. Qualify Opp,2. Qualify Opp,273,0.0,0
338778,2023-04-08,2. Qualify Opp,2. Qualify Opp,308,0.0,0
338778,2023-05-06,2. Qualify Opp,2. Qualify Opp,336,0.0,0
338778,2023-06-03,2. Qualify Opp,2. Qualify Opp,364,0.0,0
338778,2023-07-08,2. Qualify Opp,2. Qualify Opp,399,0.0,0
338778,2023-08-05,2. Qualify Opp,2. Qualify Opp,427,0.0,0
338778,2023-09-02,2. Qualify Opp,2. Qualify Opp,455,0.0,0
338778,2023-10-07,2. Qualify Opp,2. Qualify Opp,490,0.0,0
338778,2023-11-04,2. Qualify Opp,2. Qualify Opp,518,0.0,0
338778,2023-12-02,2. Qualify Opp,2. Qualify Opp,546,0.0,0
338778,2024-01-06,2. Qualify Opp,2. Qualify Opp,581,0.0,0
338778,2024-02-03,2. Qualify Opp,2. Qualify Opp,609,0.0,0
338778,2024-03-02,2. Qualify Opp,2. Qualify Opp,637,0.0,0
338778,2024-04-05,2. Qualify Opp,2. Qualify Opp,671,0.0,0
338778,2024-05-03,2. Qualify Opp,2. Qualify Opp,699,0.0,0
338778,2024-05-31,2. Qualify Opp,2. Qualify Opp,727,0.0,0
338778,2024-07-05,2. Qualify Opp,2. Qualify Opp,762,0.0,0
338778,2024-08-02,2. Qualify Opp,2. Qualify Opp,790,0.0,0
338778,2024-08-30,2. Qualify Opp,2. Qualify Opp,818,0.0,0
338778,2024-10-04,2. Qualify Opp,2. Qualify Opp,853,0.0,0
338778,2024-11-01,2. Qualify Opp,2. Qualify Opp,881,0.0,0
338778,2024-11-29,2. Qualify Opp,2. Qualify Opp,909,0.0,0
338778,2025-01-03,2. Qualify Opp,2. Qualify Opp,944,0.0,0
338778,2025-01-31,2. Qualify Opp,2. Qualify Opp,972,0.0,0
338778,2025-02-28,2. Qualify Opp,2. Qualify Opp,1000,0.0,0
338778,2025-04-07,2. Qualify Opp,2. Qualify Opp,1038,2.0,0
338778,2025-05-02,2. Qualify Opp,2. Qualify Opp,1063,0.0,0
338778,2025-05-30,2. Qualify Opp,2. Qualify Opp,1091,0.0,0
338778,2025-07-04,2. Qualify Opp,2. Qualify Opp,1126,0.0,0
338778,2025-08-01,2. Qualify Opp,2. Qualify Opp,1154,0.0,0
338778,2025-08-29,2. Qualify Opp,2. Qualify Opp,1182,0.0,0
338778,2025-10-03,2. Qualify Opp,2. Qualify Opp,1217,0.0,0
338778,2025-10-31,2. Qualify Opp,2. Qualify Opp,1245,0.0,0
338778,2025-11-28,2. Qualify Opp,2. Qualify Opp,1273,0.0,0
338778,2026-01-05,2. Qualify Opp,2. Qualify Opp,1311,2.0,0
338778,2026-01-30,2. Qualify Opp,2. Qualify Opp,1336,0.0,0
338778,2026-02-27,2. Qualify Opp,2. Qualify Opp,1364,0.0,0
338778,2026-04-10,2. Qualify Opp,2. Qualify Opp,1406,0.0,0
339979,2022-06-04,2. Qualify Opp,2. Qualify Opp,0,0.0,0
339979,2022-07-09,2. Qualify Opp,2. Qualify Opp,35,0.0,0
339979,2022-08-06,2. Qualify Opp,2. Qualify Opp,63,0.0,0
339979,2022-09-03,2. Qualify Opp,2. Qualify Opp,91,0.0,0
339979,2022-10-08,2. Qualify Opp,2. Qualify Opp,126,0.0,0
339979,2022-11-05,2. Qualify Opp,2. Qualify Opp,154,0.0,0
339979,2022-12-03,2. Qualify Opp,2. Qualify Opp,182,0.0,0
339979,2023-01-07,2. Qualify Opp,2. Qualify Opp,217,0.0,0
339979,2023-02-04,2. Qualify Opp,2. Qualify Opp,245,0.0,0
339979,2023-03-04,2. Qualify Opp,2. Qualify Opp,273,0.0,0
339979,2023-04-08,2. Qualify Opp,2. Qualify Opp,308,0.0,0
339979,2023-05-06,2. Qualify Opp,2. Qualify Opp,336,0.0,0
339979,2023-06-03,2. Qualify Opp,2. Qualify Opp,364,0.0,0
339979,2023-07-08,2. Qualify Opp,2. Qualify Opp,399,0.0,0
339979,2023-08-05,2. Qualify Opp,2. Qualify Opp,427,0.0,0
339979,2023-09-02,2. Qualify Opp,2. Qualify Opp,455,0.0,0
339979,2023-10-07,2. Qualify Opp,2. Qualify Opp,490,0.0,0
339979,2023-11-04,2. Qualify Opp,2. Qualify Opp,518,0.0,0
339979,2023-12-02,2. Qualify Opp,2. Qualify Opp,546,0.0,0
339979,2024-01-06,2. Qualify Opp,2. Qualify Opp,581,0.0,0
339979,2024-02-03,2. Qualify Opp,2. Qualify Opp,609,0.0,0
339979,2024-03-02,2. Qualify Opp,2. Qualify Opp,637,0.0,0
339979,2024-04-05,2. Qualify Opp,2. Qualify Opp,671,0.0,0
339979,2024-05-03,2. Qualify Opp,2. Qualify Opp,699,0.0,0
339979,2024-05-31,2. Qualify Opp,2. Qualify Opp,727,0.0,0
339979,2024-07-05,2. Qualify Opp,2. Qualify Opp,762,0.0,0
339979,2024-08-02,2. Qualify Opp,2. Qualify Opp,790,0.0,0
339979,2024-08-30,2. Qualify Opp,2. Qualify Opp,818,0.0,0
339979,2024-10-04,2. Qualify Opp,2. Qualify Opp,853,0.0,0
339979,2024-11-01,2. Qualify Opp,2. Qualify Opp,881,0.0,0
339979,2024-11-29,2. Qualify Opp,2. Qualify Opp,909,0.0,0
339979,2025-01-03,2. Qualify Opp,2. Qualify Opp,944,0.0,0
339979,2025-01-31,2. Qualify Opp,2. Qualify Opp,972,0.0,0
339979,2025-02-28,2. Qualify Opp,2. Qualify Opp,1000,0.0,0
339979,2025-04-07,2. Qualify Opp,2. Qualify Opp,1038,2.0,0
339979,2025-05-02,2. Qualify Opp,2. Qualify Opp,1063,0.0,0
339979,2025-05-30,2. Qualify Opp,2. Qualify Opp,1091,0.0,0
339979,2025-07-04,2. Qualify Opp,2. Qualify Opp,1126,0.0,0
339979,2025-08-01,2. Qualify Opp,2. Qualify Opp,1154,0.0,0
339979,2025-08-29,2. Qualify Opp,2. Qualify Opp,1182,0.0,0
339979,2025-10-03,2. Qualify Opp,2. Qualify Opp,1217,0.0,0
339979,2025-10-31,2. Qualify Opp,2. Qualify Opp,1245,0.0,0
339979,2025-11-28,2. Qualify Opp,2. Qualify Opp,1273,0.0,0
339979,2026-01-05,2. Qualify Opp,2. Qualify Opp,1311,2.0,0
339979,2026-01-30,2. Qualify Opp,2. Qualify Opp,1336,0.0,0
339979,2026-02-27,2. Qualify Opp,2. Qualify Opp,1364,0.0,0
339979,2026-04-10,2. Qualify Opp,2. Qualify Opp,1406,0.0,0
340146,2022-06-04,2. Qualify Opp,2. Qualify Opp,0,0.0,1
340146,2022-07-09,2. Qualify Opp,2. Qualify Opp,35,0.0,1
340146,2022-08-06,2. Qualify Opp,2. Qualify Opp,63,0.0,1
340146,2022-09-03,2. Qualify Opp,2. Qualify Opp,91,0.0,1
340146,2022-10-08,2. Qualify Opp,2. Qualify Opp,126,0.0,1
340146,2022-11-05,2. Qualify Opp,2. Qualify Opp,154,0.0,1
340146,2022-12-03,2. Qualify Opp,2. Qualify Opp,182,0.0,1
340146,2023-01-07,2. Qualify Opp,2. Qualify Opp,217,0.0,1
340146,2023-02-04,2. Qualify Opp,2. Qualify Opp,245,0.0,1
340146,2023-03-04,2. Qualify Opp,2. Qualify Opp,273,0.0,1
340146,2023-04-08,2. Qualify Opp,2. Qualify Opp,308,0.0,1
340146,2023-05-06,2. Qualify Opp,2. Qualify Opp,336,0.0,1
340146,2023-06-03,2. Qualify Opp,2. Qualify Opp,364,0.0,1
340146,2023-07-08,2. Qualify Opp,2. Qualify Opp,399,0.0,1
340146,2023-08-05,2. Qualify Opp,2. Qualify Opp,427,0.0,1
340146,2023-09-02,2. Qualify Opp,2. Qualify Opp,455,0.0,1
340146,2023-10-07,2. Qualify Opp,2. Qualify Opp,490,0.0,1
340146,2023-11-04,2. Qualify Opp,2. Qualify Opp,518,0.0,1
340146,2023-12-02,2. Qualify Opp,2. Qualify Opp,546,0.0,1
340146,2024-01-06,2. Qualify Opp,2. Qualify Opp,581,0.0,1
340146,2024-02-03,2. Qualify Opp,2. Qualify Opp,609,0.0,1
340146,2024-03-02,2. Qualify Opp,3. Develop Proposal,637,0.0,1
340146,2024-04-05,3. Develop Proposal,3. Develop Proposal,0,0.0,1
340146,2024-05-03,3. Develop Proposal,3. Develop Proposal,28,0.0,1
340146,2024-05-31,3. Develop Proposal,3. Develop Proposal,56,0.0,1
340146,2024-07-05,3. Develop Proposal,3. Develop Proposal,91,0.0,1
340146,2024-08-02,3. Develop Proposal,3. Develop Proposal,119,0.0,1
340146,2024-08-30,3. Develop Proposal,3. Develop Proposal,147,0.0,1
340146,2024-10-04,3. Develop Proposal,3. Develop Proposal,182,0.0,1
340146,2024-11-01,3. Develop Proposal,3. Develop Proposal,210,0.0,1
340146,2024-11-29,3. Develop Proposal,3. Develop Proposal,238,0.0,1
340146,2025-01-03,3. Develop Proposal,3. Develop Proposal,273,0.0,1
340146,2025-01-31,3. Develop Proposal,3. Develop Proposal,301,0.0,1
340146,2025-02-28,3. Develop Proposal,3. Develop Proposal,329,0.0,1
340146,2025-04-07,3. Develop Proposal,3. Develop Proposal,367,1.0,0
340146,2025-05-02,3. Develop Proposal,3. Develop Proposal,392,0.0,1
340146,2025-05-30,3. Develop Proposal,3. Develop Proposal,420,0.0,1
340146,2025-07-04,3. Develop Proposal,3. Develop Proposal,455,0.0,1
340146,2025-08-01,3. Develop Proposal,3. Develop Proposal,483,0.0,1
340146,2025-08-29,3. Develop Proposal,3. Develop Proposal,511,0.0,1
340146,2025-10-03,3. Develop Proposal,3. Develop Proposal,546,0.0,1
340146,2025-10-31,3. Develop Proposal,3. Develop Proposal,574,0.0,0
340146,2025-11-28,3. Develop Proposal,3. Develop Proposal,602,0.0,0
340146,2026-01-05,3. Develop Proposal,3. Develop Proposal,640,1.0,0
340146,2026-01-30,3. Develop Proposal,3. Develop Proposal,665,0.0,0
340146,2026-02-27,3. Develop Proposal,7. Abandoned,693,0.0,0
340178,2022-06-04,1. Identify Opp,1. Identify Opp,0,0.0,1
340178,2022-07-09,1. Identify Opp,1. Identify Opp,35,0.0,1
340178,2022-08-06,1. Identify Opp,1. Identify Opp,63,0.0,0
340178,2022-09-03,1. Identify Opp,3. Develop Proposal,91,0.0,0
340178,2022-10-08,3. Develop Proposal,3. Develop Proposal,0,0.0,0
340178,2022-11-05,3. Develop Proposal,3. Develop Proposal,28,0.0,0
340178,2022-12-03,3. Develop Proposal,3. Develop Proposal,56,0.0,0
340178,2023-01-07,3. Develop Proposal,5. Won,91,0.0,0
340636,2022-06-04,1. Identify Opp,1. Identify Opp,0,0.0,1
340636,2022-07-09,1. Identify Opp,1. Identify Opp,35,0.0,1
340636,2022-08-06,1. Identify Opp,1. Identify Opp,63,0.0,1
340636,2022-09-03,1. Identify Opp,1. Identify Opp,91,0.0,1
340636,2022-10-08,1. Identify Opp,1. Identify Opp,126,0.0,1
340636,2022-11-05,1. Identify Opp,1. Identify Opp,154,0.0,1
340636,2022-12-03,1. Identify Opp,1. Identify Opp,182,0.0,1
340636,2023-01-07,1. Identify Opp,1. Identify Opp,217,0.0,1
340636,2023-02-04,1. Identify Opp,1. Identify Opp,245,0.0,1
340636,2023-03-04,1. Identify Opp,1. Identify Opp,273,0.0,1
340636,2023-04-08,1. Identify Opp,1. Identify Opp,308,0.0,1
340636,2023-05-06,1. Identify Opp,1. Identify Opp,336,0.0,1
340636,2023-06-03,1. Identify Opp,1. Identify Opp,364,0.0,1
340636,2023-07-08,1. Identify Opp,1. Identify Opp,399,0.0,1
340636,2023-08-05,1. Identify Opp,1. Identify Opp,427,0.0,1
340636,2023-09-02,1. Identify Opp,1. Identify Opp,455,0.0,1
340636,2023-10-07,1. Identify Opp,1. Identify Opp,490,0.0,1
340636,2023-11-04,1. Identify Opp,1. Identify Opp,518,0.0,1
340636,2023-12-02,1. Identify Opp,1. Identify Opp,546,0.0,0
340636,2024-01-06,1. Identify Opp,1. Identify Opp,581,0.0,0
340636,2024-02-03,1. Identify Opp,1. Identify Opp,609,0.0,0
340636,2024-03-02,1. Identify Opp,1. Identify Opp,637,0.0,0
340636,2024-04-05,1. Identify Opp,7. Abandoned,671,0.0,0
343770,2022-06-04,4. Issue Proposal,7. Abandoned,0,0.0,0
353827,2022-06-04,1. Identify Opp,1. Identify Opp,0,0.0,1
353827,2022-07-09,1. Identify Opp,1. Identify Opp,35,0.0,1
353827,2022-08-06,1. Identify Opp,1. Identify Opp,63,0.0,1
353827,2022-09-03,1. Identify Opp,1. Identify Opp,91,0.0,1
353827,2022-10-08,1. Identify Opp,1. Identify Opp,126,0.0,1
353827,2022-11-05,1. Identify Opp,7. Abandoned,154,0.0,1
353831,2022-06-04,1. Identify Opp,1. Identify Opp,0,0.0,0
353831,2022-07-09,1. Identify Opp,1. Identify Opp,35,0.0,0
353831,2022-08-06,1. Identify Opp,1. Identify Opp,63,0.0,0
353831,2022-09-03,1. Identify Opp,1. Identify Opp,91,0.0,0
353831,2022-10-08,1. Identify Opp,1. Identify Opp,126,0.0,0
353831,2022-11-05,1. Identify Opp,1. Identify Opp,154,0.0,0
353831,2022-12-03,1. Identify Opp,1. Identify Opp,182,0.0,0
353831,2023-01-07,1. Identify Opp,1. Identify Opp,217,0.0,0
353831,2023-02-04,1. Identify Opp,7. Abandoned,245,0.0,0
361674,2022-06-04,2. Qualify Opp,2. Qualify Opp,0,0.0,1
361674,2022-07-09,2. Qualify Opp,2. Qualify Opp,35,0.0,1
361674,2022-08-06,2. Qualify Opp,2. Qualify Opp,63,0.0,1
361674,2022-09-03,2. Qualify Opp,2. Qualify Opp,91,0.0,1
361674,2022-10-08,2. Qualify Opp,2. Qualify Opp,126,0.0,1
361674,2022-11-05,2. Qualify Opp,2. Qualify Opp,154,0.0,1
361674,2022-12-03,2. Qualify Opp,2. Qualify Opp,182,0.0,1
361674,2023-01-07,2. Qualify Opp,2. Qualify Opp,217,0.0,1
361674,2023-02-04,2. Qualify Opp,2. Qualify Opp,245,0.0,1
361674,2023-03-04,2. Qualify Opp,2. Qualify Opp,273,0.0,1
361674,2023-04-08,2. Qualify Opp,2. Qualify Opp,308,0.0,1
361674,2023-05-06,2. Qualify Opp,2. Qualify Opp,336,0.0,1
361674,2023-06-03,2. Qualify Opp,2. Qualify Opp,364,0.0,1
361674,2023-07-08,2. Qualify Opp,2. Qualify Opp,399,0.0,1
361674,2023-08-05,2. Qualify Opp,2. Qualify Opp,427,0.0,1
361674,2023-09-02,2. Qualify Opp,2. Qualify Opp,455,0.0,1
361674,2023-10-07,2. Qualify Opp,2. Qualify Opp,490,0.0,1
361674,2023-11-04,2. Qualify Opp,2. Qualify Opp,518,0.0,1
361674,2023-12-02,2. Qualify Opp,2. Qualify Opp,546,0.0,1
361674,2024-01-06,2. Qualify Opp,3. Develop Proposal,581,0.0,1
361674,2024-02-03,3. Develop Proposal,4. Issue Proposal,0,0.0,0
361674,2024-03-02,4. Issue Proposal,6. Lost,0,0.0,0
372846,2022-06-04,1. Identify Opp,1. Identify Opp,0,0.0,0
372846,2022-07-09,1. Identify Opp,1. Identify Opp,35,0.0,0
372846,2022-08-06,1. Identify Opp,1. Identify Opp,63,0.0,0
372846,2022-09-03,1. Identify Opp,1. Identify Opp,91,0.0,0
372846,2022-10-08,1. Identify Opp,1. Identify Opp,126,0.0,0
372846,2022-11-05,1. Identify Opp,1. Identify Opp,154,0.0,0
372846,2022-12-03,1. Identify Opp,1. Identify Opp,182,0.0,0
